day_of_week,weekend_indicator,holiday_indicator,month,quarter,cost_lag_1,cost_lag_7,cost_lag_30,cost_rolling_7,cost_rolling_14,cost_rolling_30,staff_count,overtime_hours,production_volume,marketing_spend,daily_sales,inventory_level,shipping_cost,weather_temperature,weather_precipitation,exchange_rate,commodity_price_index
5,0,0,11,1,422.07584204,252.06373446,244.83378866,304.03633327,331.38299092,240.5999235,57,2.07303655,229,1930.84144128,3304.55723097,162.2689726,131.9648405,23.44144158,3.43531365,71.49428818,136.61205307
5,0,1,12,3,362.93452716,308.00097769,192.8886467,268.47288732,367.13898869,257.87956308,72,2.76317661,898,1708.30020884,1711.95935967,190.92358376,204.17938626,25.60708644,8.44398521,72.02964136,109.35487838
4,1,1,11,3,195.94538984,326.81878718,307.14573394,328.26377246,352.77955581,325.62526448,25,5.0239396,578,2054.46825304,1456.74442633,169.65216355,158.99387763,25.97105394,3.01462973,71.0376161,106.17830469
7,1,0,11,4,148.07867152,473.29345147,399.32340081,293.52283468,173.1207957,286.68695928,28,7.66999831,242,1645.47252339,1956.23975397,286.37754753,205.68012329,26.74099219,10.30623604,78.08358607,139.81032204
7,0,0,11,2,392.16166122,206.55086518,357.81785151,255.07560698,175.21685303,233.00047281,74,2.71932107,237,776.53777177,3011.97062652,307.95955054,175.85714318,23.95365186,3.48799337,78.4240598,129.2532855
6,0,1,11,3,357.49183783,312.47456014,355.11907181,294.00747662,193.6254034,336.80884879,35,1.4701748,221,1711.58562953,1962.92533858,308.17239413,230.56729024,32.75465884,4.15588078,75.56574559,132.08574118
3,0,1,11,4,396.62009862,198.57756456,218.65502749,258.92890504,246.57655078,304.02783326,49,1.98404427,684,1755.2041916,3756.32625676,287.8471195,90.95237525,33.39758007,4.68874484,70.97221832,123.95135614
2,1,1,11,3,390.37882702,213.07189106,380.97943033,309.74475888,370.51319643,347.23711325,83,5.15031189,254,1033.69960357,3046.93574053,392.54100664,146.88240279,18.90283763,12.75193865,72.6836825,117.79999483
5,0,1,6,4,238.83963308,244.57097552,354.2374438,294.98180103,225.98541016,326.4746952,22,2.10706651,921,2028.48248483,3385.51369976,160.27337143,127.87501356,33.40328084,15.41697294,76.71522595,112.91288056
3,0,1,3,1,378.95207807,251.38834178,353.15371248,256.7191687,246.94534541,175.57820917,83,2.06432547,833,928.6221658,1490.26956487,165.90380921,239.4396224,28.90006733,3.06147554,74.01118699,106.95787231
2,0,0,11,1,363.51546378,355.33954977,405.86531663,250.74816792,246.59194165,339.35787742,32,7.57065921,339,1005.94897909,2146.25440913,292.39259123,134.0580577,23.39095437,16.77232588,74.07288679,141.55163453
2,1,0,11,2,453.63748961,343.35886026,180.43875428,327.48594477,376.34444924,171.06763071,55,4.30914468,224,2100.57339035,3201.07088345,265.44850166,146.04889689,26.59025491,3.60420257,77.95915046,136.83523466
2,0,0,11,2,204.44032496,228.77972052,394.39232855,253.77554532,229.76156592,243.52815383,69,3.97439645,419,923.0402003,2136.46073006,131.18492845,253.78511183,26.67628255,11.21411273,76.38614699,111.29583944
5,0,0,11,3,316.59347037,329.5713503,350.49563424,212.13000451,214.48181039,201.83514086,28,5.85958672,356,1192.39735955,3089.57684192,420.19454638,184.50163511,27.21888486,9.36224919,73.2585109,106.34122729
2,1,1,11,3,359.55148753,371.09113119,163.87138859,191.4517319,187.49992398,273.31395899,21,2.44603165,717,1466.7556632,1990.29763052,164.62691356,107.44218522,29.27476136,3.07638429,72.16976721,106.87212437
4,0,0,8,4,361.62241671,356.5532414,381.96253136,286.49737471,247.09023909,262.71920023,28,7.49766227,876,1421.3315698,1454.36176631,164.68851256,236.12897279,21.84786612,16.13531596,75.33617631,127.90835404
7,0,1,11,4,385.66384185,328.11215719,415.17210488,314.83700625,285.92996196,334.75898602,29,5.18446157,848,1983.42526674,3797.72788683,418.84127633,253.89107055,23.01147473,3.83328712,74.08637272,120.38749211
2,0,1,11,1,283.52882806,355.232548,215.36501618,286.4698573,195.19114274,347.62018167,42,2.71060527,328,2046.60646404,1806.67667624,265.75463936,181.90331758,26.92202358,12.65456658,70.87941393,124.49101846
4,0,0,11,3,385.5408561,405.37452645,384.61300949,268.52859318,242.46303569,324.9484899,22,4.63396283,550,1682.38321497,1963.20407308,163.69784145,252.95021975,26.69098061,3.05341266,70.86524365,132.90202087
4,1,0,2,1,280.09584744,474.96166157,423.80901616,169.70591236,233.87913784,260.72083342,83,4.11925025,293,779.03330052,3128.68947276,402.76868856,87.86707716,18.83070564,9.05355299,74.34922841,108.53538818
3,0,1,11,1,150.70863619,203.17163128,228.24776819,248.89498786,347.40078053,288.85362619,41,6.4541319,413,1314.68678405,2541.27424015,389.62270364,250.89503654,31.63512454,4.12407825,72.06556561,122.45437076
6,0,1,11,1,352.01022436,358.58219959,305.11283554,193.31026962,265.16752516,170.90998067,21,1.82467108,240,2091.79210869,2320.07976087,376.89753645,139.05448523,23.00308827,14.68417136,72.51759174,118.02483685
2,0,1,2,1,190.0972937,239.81493715,426.79469101,274.8045975,174.7245017,175.99741564,50,6.13590525,233,2092.14327904,2748.18901223,179.14808326,248.59137835,23.50063511,7.43676907,71.78598133,118.94955019
5,0,0,11,4,346.63465515,366.95476159,313.92772347,288.58432129,315.84184434,170.88644514,79,7.50924095,252,2431.48111041,1491.77968309,443.26906232,176.75857965,33.41315399,14.57642587,72.58511374,141.67307922
2,0,0,11,4,440.98412097,254.10401241,386.06202673,314.92620471,300.75538452,331.14086653,72,7.49978114,249,787.33093737,3378.64079833,301.46192526,248.50921271,26.62739239,11.79565199,72.16845454,129.14871351
2,1,1,10,4,170.25226619,359.04852881,348.71921241,312.50826309,173.1422874,341.21753519,26,4.14200908,913,982.64449607,1647.22384196,264.46149042,113.35609593,26.23445541,16.67190958,72.58619416,119.21679018
6,0,0,3,3,362.5112737,329.42581514,210.02450038,271.82481732,374.47339691,183.8932421,49,5.78232622,272,942.37559714,3649.58841455,321.76894514,93.49619271,25.58666611,12.72277314,72.51750383,109.68485822
7,0,1,4,2,373.68577345,445.14493794,302.03897078,304.79301064,256.11834567,363.301748,32,4.10648187,257,857.3664418,2785.28613877,285.16140256,205.71427979,25.52409298,2.89076521,76.61791243,118.90214529
7,1,1,11,3,345.14759706,257.07829249,313.45641927,287.21113253,354.13372925,289.09070815,21,1.33847164,319,1222.26304569,3987.6049312,265.76433466,256.64058309,33.40913067,14.4526725,70.99624182,140.72461429
2,1,0,6,4,180.74768461,314.59832125,307.67395822,171.35972084,275.83473107,313.75816787,38,5.83767819,559,2095.84855385,2758.47404968,133.49276197,217.178981,25.80182025,3.01611992,76.29903833,108.56452917
4,0,1,10,3,316.32039829,383.48209172,424.98314244,304.21732296,220.48740973,175.92844095,58,0.67651024,303,827.05284974,3146.93239337,424.32616752,189.56916843,25.78744009,3.6346937,71.80914086,127.41449844
5,0,1,10,3,321.12866889,259.04293589,353.44672596,305.78634528,349.82559103,234.2794143,54,3.80762137,522,1647.88459737,3186.0132203,164.30010487,150.24300311,29.56767158,9.26587065,72.33460598,125.24045264
6,0,1,10,1,318.70584788,246.17455586,226.29361427,294.77305989,307.47125204,218.33861321,22,7.97720238,902,2225.96458798,1507.99997097,206.7847343,203.80176013,29.40607944,11.25709412,74.47288699,129.81413804
7,1,0,11,1,159.36758401,299.14196097,308.30180884,330.56836386,246.59087251,235.45197824,82,0.80690259,454,1405.19106902,3128.88396776,214.58284597,172.90734338,26.5513353,7.3670075,71.84606255,112.36127631
5,1,0,11,4,240.41274032,334.47896613,239.12681556,257.65703504,175.32094735,325.30203492,58,5.44298571,704,1417.30428069,1498.22498765,165.42233799,206.12864065,25.62653002,3.98195797,75.35116147,106.84733747
3,1,0,5,1,357.79251503,411.02187031,301.77408119,268.53042546,374.88685963,325.53156036,77,3.8333795,239,1370.99957189,2145.87120347,136.25284816,254.40909512,21.70103311,12.0888751,71.30390088,130.38403145
3,1,1,9,4,362.27754157,440.60099275,379.27602572,291.26105105,220.48519648,309.09484926,74,4.51952846,370,919.74527553,3103.38646779,227.82088673,87.55271188,28.99994454,3.08392841,74.58262472,115.3341366
4,0,1,11,4,154.04064519,440.59475073,389.01789933,294.71885789,370.96046998,353.53335705,36,5.92933499,227,791.67643479,2734.41820378,451.38141294,237.25321466,26.74915368,9.04439292,74.27070726,129.56172019
3,1,1,11,2,230.05731983,229.14258733,392.39949566,273.01945518,362.75129883,317.65590303,77,2.75076133,471,931.45129972,3987.87377115,465.52565852,158.13432603,23.94906253,15.05427118,71.03790992,106.95666607
6,1,1,7,2,193.63312108,247.75297297,380.9656212,193.17926486,375.15546827,180.21421963,83,4.11231432,232,872.09740271,3334.64136036,412.47704542,139.99468335,20.91950098,14.8093619,77.05368991,114.52484873
5,1,1,11,3,229.00159984,469.36916664,135.73285882,273.53188533,174.31246158,246.22401117,83,2.16963788,878,1422.07700757,2788.2481045,110.98051615,105.508035,18.05723062,14.63212456,71.57981027,113.11013864
2,0,0,11,1,455.81310585,168.2469729,353.86458606,247.29372436,229.93351621,290.15174854,73,5.43461857,496,982.75941572,1673.27453781,309.02223878,161.43362703,26.91404406,10.75418262,77.15125576,106.07558924
6,1,1,8,1,169.15821208,263.76630948,177.90011174,310.73627223,252.99343228,324.26847874,42,5.85106446,568,960.80126389,3985.79815602,205.42621184,98.5366369,25.43357399,14.14302436,72.42892787,108.9110175
6,1,1,2,4,305.85022999,358.68622621,388.23389051,271.78226957,322.8551234,175.80340511,50,6.45164508,771,2507.19800891,3989.61463847,166.03288741,134.66525438,21.90166453,8.06705025,77.81409644,117.5921069
6,1,1,11,3,344.79956746,449.62564287,304.13678642,326.44518896,332.92898959,179.31302648,78,7.57078494,894,1224.14240435,3404.48543247,304.9354447,126.49632746,26.49340302,11.66419583,78.01304294,129.88442339
4,0,1,11,4,137.57838338,472.4147545,305.55232741,326.33469806,251.9039062,370.07767781,81,3.55514363,607,2074.34573789,2947.77745509,204.30766504,253.77716446,21.91533037,3.11227071,77.50293861,141.16849107
2,0,1,11,3,195.99062761,309.37752912,303.99454811,287.00169778,244.54424879,170.99454598,22,7.49783308,474,2079.62347737,1484.10577787,313.54728982,87.63647615,33.42893799,7.21761635,71.37364022,129.76908718
5,0,1,11,2,162.5294535,462.88547376,202.3683395,286.751996,172.9555541,232.80826342,23,0.68174015,743,1390.22557743,1654.10961763,315.7701201,222.91490968,24.09368957,11.75119769,76.54743313,126.03765639
2,0,1,11,1,143.38674815,358.65154926,378.94051327,329.05496976,368.71895845,262.16820857,23,4.22058837,880,1370.41800177,1880.30371925,462.77235616,181.4955101,29.21647476,7.57613856,71.14648156,133.35007446
2,1,0,5,1,360.41685084,374.06753103,135.35027936,260.34493496,350.88689482,346.08239409,50,5.16323594,779,1138.28600803,2004.46812743,130.5359502,205.59073291,28.32105709,9.23974999,74.22039788,130.13806286
7,0,1,11,1,388.38509938,247.74551064,418.13362118,172.55602537,312.84616607,347.6996903,21,4.1542209,866,2505.75358839,2459.679053,307.66053427,127.16671682,21.68937294,7.52578488,75.12223206,129.71264342
2,1,1,10,4,374.18384536,197.56726733,389.86673145,285.59698982,229.93834913,298.49128814,25,5.96441947,719,1337.32601272,3129.22045407,195.30750801,91.06359239,19.11207442,3.61247814,71.97962295,131.10760125
2,1,0,11,1,440.12270536,250.06712406,278.69124874,296.50883321,371.45409418,179.29575708,65,8.06024987,211,1171.91410292,3064.77803379,239.8271241,248.59131557,26.82179299,3.08404788,77.99855762,127.86153206
5,0,1,10,4,138.80042842,453.19427747,216.53829284,250.64490169,196.77176499,235.03277366,81,6.96331738,778,1192.79282104,2484.78285608,158.45935085,134.99480621,27.91435059,12.78811005,77.99872989,128.70118338
2,0,0,2,4,359.37893318,461.69735369,227.78343623,303.796187,301.6343938,193.29898748,43,5.49587091,781,864.76583917,1703.18083811,349.4797181,182.39471904,21.68541492,4.66287595,78.24764332,138.84650124
4,1,1,3,4,308.31259697,362.62760734,333.95990249,252.67603634,362.27821009,295.09940041,26,0.76800176,919,963.17698378,4026.71630205,201.02042889,218.61439986,32.53419081,4.02560402,75.16115382,113.39529606
5,0,0,11,3,400.11505388,460.55553831,310.46209903,214.0714959,347.05691001,224.6512387,55,5.38438548,212,2419.60815825,2138.33361675,388.89670548,248.99956324,26.71619699,5.17896476,72.30502943,132.85947821
5,0,0,11,2,358.02982207,327.47982052,394.24723556,193.30335446,220.49959241,347.88265663,63,4.96576015,450,2171.44657556,1984.28412733,198.17946263,248.49917667,29.26667176,7.6945587,72.25824813,125.26501387
4,1,0,11,2,441.46803775,391.82631268,238.38115245,177.76960635,355.22958201,251.16701362,41,7.57077692,244,1325.06995036,3002.3796593,397.14125222,242.31034497,18.06587955,11.89482444,72.25991084,118.12280736
6,0,0,11,1,224.55101258,360.21852825,313.44036428,322.09191784,351.69820499,322.67391191,22,2.0353902,426,1118.20369984,2638.67042863,415.5510082,267.43047867,22.9658909,15.41359099,77.01161224,116.23845329
4,0,0,7,2,323.56959592,247.7528828,215.35097201,189.45619906,229.8562412,349.7474323,35,3.77086572,836,802.14692654,1714.59856018,203.0819815,246.31916403,23.00064916,12.76990359,71.80659188,114.04645159
7,0,0,4,2,376.55189275,443.77638086,205.86971956,285.39371584,361.44550737,261.04038068,73,7.09147846,593,727.42165888,3685.10099193,231.3856344,258.50868982,29.40383213,3.57905182,72.5982719,134.24360575
5,0,0,11,4,165.73897785,344.63117073,226.45682886,175.91931455,313.51420947,311.27042921,23,3.76935296,364,1137.03517065,1747.89546022,336.95637654,91.03133519,21.88093421,5.75033035,76.08090436,106.94079054
6,1,1,2,4,164.52971378,216.17736585,412.08668549,176.08968959,172.88806611,347.86622199,33,5.31883097,217,1042.75212131,3304.53578824,352.31525296,87.52266285,21.76254978,10.35178905,72.93745969,136.51761399
5,0,0,4,2,321.62786906,341.37947211,243.8095943,310.21847124,309.87593579,347.62066652,57,7.49880608,219,1672.0219014,2752.59548354,160.17665423,262.48613478,29.42373779,10.99761251,73.9868753,113.64846322
2,1,0,11,1,372.84137125,327.38360576,134.53268911,219.02176842,337.99914294,332.6452608,42,7.65105048,643,2054.9883388,3583.01027918,393.1623399,248.36468449,26.98958722,13.09873276,76.55890507,112.61274825
2,0,1,11,3,236.25724605,200.27973696,304.62333059,193.31799899,229.88583557,180.26208603,72,5.47368864,257,2175.49750265,1977.96673888,165.88420779,136.79936218,21.68735363,3.55689205,76.62047988,125.99865982
4,0,0,11,1,189.77225075,440.78554108,217.80294164,303.28238958,173.16787715,193.57559509,24,7.68837231,543,1145.20891059,1989.96859832,229.84503953,163.67850772,18.05493725,9.04785718,72.34967356,124.97341559
4,1,1,11,4,359.48349525,390.03920377,215.93765387,212.51531144,353.41146534,243.99713549,73,2.05965496,221,1071.34122915,1744.95529031,111.11306379,144.26758649,28.8066343,3.41488737,77.45105218,129.90392705
2,1,1,11,1,376.75349249,333.10927743,412.93499273,260.2840803,177.11344565,347.8709758,73,1.64640186,650,1393.28612662,3759.20640701,275.57938454,181.970082,27.46653935,4.57053685,78.28717411,128.69312288
3,1,1,11,1,173.12870334,380.80576496,308.99040678,188.80977765,175.38318942,295.67710537,78,7.17705232,842,1345.44464941,1661.56013565,414.90948181,107.32753316,32.93286547,3.54478734,77.99896591,128.33563242
7,0,1,11,1,201.3644894,456.20777026,204.38230457,292.89368747,272.57128577,345.85199612,35,2.7063544,214,2086.84611848,2445.71715677,197.65231293,253.84059122,31.17684892,3.79508486,75.11126343,114.800668
5,0,0,11,4,312.54841406,476.11392767,342.93951601,303.88966059,315.50763266,270.10580342,22,5.83209771,626,2327.61973513,3083.13716734,337.2211308,138.22426762,26.91959561,4.18288313,78.27416787,114.64013074
4,0,1,11,2,351.00204097,359.25197182,155.12423103,287.7139662,192.9764126,318.9226238,84,4.91181893,234,1425.72416427,2298.58706086,408.53079996,152.85079965,26.47812761,11.76106594,70.94237294,113.13436108
5,0,0,11,2,409.10803629,471.76690354,318.93141919,245.59652348,174.76207413,179.52697957,23,2.70689441,255,1730.66620637,2137.48913558,426.58111711,163.70131556,21.9216684,14.93714913,77.25576097,133.19047401
6,0,1,2,3,202.45162141,246.83003313,401.51474985,257.04753158,198.32857309,307.4047395,82,2.68839387,228,1691.78563247,2547.82381678,133.73892237,122.68390115,29.19631925,8.34287011,78.01158055,125.14357008
2,0,1,11,3,451.44524108,398.54044706,232.10685901,314.72521582,290.96387855,323.53528853,24,0.75653352,232,1193.73781628,3351.20293351,176.64197206,205.45148116,21.77609871,2.44495368,70.92056693,126.26607793
3,1,1,11,3,376.66839025,455.37035579,246.75455793,290.81798131,229.81284554,338.13528004,78,5.11060762,897,2227.47910802,1617.37729623,397.33201373,260.71963311,33.12591261,10.00265843,74.30415411,142.33675872
2,1,1,9,4,339.96325535,386.57350511,389.20420948,255.2337852,256.909118,302.82238465,34,7.49816445,573,1654.98454228,1643.67008641,367.12403201,185.00281315,28.22401994,7.89350907,73.94100199,127.91353391
4,1,1,11,2,168.87807033,451.07094493,316.87619376,314.83257407,353.55238263,273.33035039,53,0.85292025,237,2267.71535629,2139.37803519,369.24773479,237.05896802,20.66515309,4.25097685,76.7163772,142.98933713
7,1,1,10,2,418.46228896,358.30167824,434.27508089,294.35021088,183.60226462,233.26458457,43,3.77570632,662,2313.84986007,2938.77447507,199.95799581,248.87365421,28.98898533,8.13080198,75.70606401,113.43975295
7,0,0,11,1,337.67303779,215.73049935,313.71448893,288.01465552,213.08764652,281.31715418,74,7.57080008,851,830.19866694,3042.61825968,425.95634779,245.52610996,26.91512787,9.9887977,71.00563741,128.38073217
7,0,0,11,3,310.92948726,457.56991488,284.57241337,261.77187312,319.14795475,253.47594312,82,3.76939119,702,886.3898589,2194.63163885,178.52600351,107.7659741,21.92296518,3.54167382,75.11711695,114.62359093
2,1,1,6,2,431.0009452,440.86733028,190.12057233,330.13704438,370.49507031,179.38600725,42,3.50959541,413,2285.45526347,2136.90043145,160.68470393,177.87850168,28.91256159,9.04580344,71.69060868,132.11722318
5,1,1,7,1,376.7305612,360.72893483,391.47192959,268.50322328,375.63682059,172.12836002,46,4.63221368,870,1033.27196118,3356.66306633,308.08891491,147.37444996,24.94958831,8.10718435,77.06306243,114.68094008
4,1,1,4,1,157.55990572,358.61530588,202.20078732,322.99970538,245.3188362,178.36309849,31,7.50615403,878,899.17807444,2115.50528082,337.60346534,192.11115692,24.55395197,11.67513707,77.99876069,109.37092332
4,0,0,11,1,164.32720786,463.07526235,214.63014678,288.38245518,229.86235239,354.49251414,28,2.74417139,908,1180.98984613,1690.98040397,169.86469113,126.43726136,21.48279159,14.00241057,78.19097511,113.41724751
